observation_type,id,num_observed,survey_area,point_x,point_y,kafue_national_park_centroid,kidepo_valley_national_park_centroid,south_luangwa_national_park_centroid,north_luangwa_national_park_centroid,lukusuzi_national_park_centroid,survey_id
Human Presence,386,1,Luangwa,14.577681,9.462747,,,,,,14
Human Presence,387,1,Luangwa,14.572054,9.462601,,,,,,14
Human Presence,388,1,Luangwa,14.568305,9.468339,,,,,,14
Human Presence,389,1,Luangwa,14.572143,9.46876,,,,,,14
Human Presence,390,1,Luangwa,14.573486,9.468768,,,,,,14
Human Presence,391,1,Luangwa,14.575361,9.468698,,,,,,14
Human Presence,392,1,Luangwa,14.576817,9.468716,,,,,,14
Human Presence,393,1,Luangwa,14.578952,9.46877,,,,,,14
Human Presence,394,1,Luangwa,14.581357,9.46874,,,,,,14
Human Presence,395,1,Luangwa,14.584751,9.468594,,,,,,14
Human Presence,396,1,Luangwa,14.585433,9.468575,,,,,,14
Human Presence,397,1,Luangwa,14.587733,9.468616,,,,,,14
Human Presence,398,1,Luangwa,14.588903,9.468652,,,,,,14
Human Presence,399,1,Luangwa,14.590291,9.468692,,,,,,14
Human Presence,400,1,Luangwa,14.59185,9.468717,,,,,,14
Human Presence,401,1,Luangwa,14.594458,9.468698,,,,,,14
Human Presence,402,1,Luangwa,14.595528,9.468706,,,,,,14
Human Presence,403,1,Luangwa,14.598526,9.46872,,,,,,14
Human Presence,404,1,Luangwa,14.599978,9.468649,,,,,,14
Human Presence,405,1,Luangwa,14.601105,9.468601,,,,,,14
Human Presence,406,1,Luangwa,14.60266,9.468545,,,,,,14
Human Presence,407,1,Luangwa,14.605334,9.468536,,,,,,14
Human Presence,408,1,Luangwa,14.606721,9.468576,,,,,,14
Human Presence,409,1,Luangwa,14.608784,9.468637,,,,,,14
Human Presence,410,1,Luangwa,14.610433,9.468647,,,,,,14
Human Presence,411,1,Luangwa,14.606376,9.474804,,,,,,14
Human Presence,412,1,Luangwa,14.60524,9.474652,,,,,,14
Human Presence,413,1,Luangwa,14.603901,9.4746,,,,,,14
Human Presence,414,1,Luangwa,14.600801,9.474592,,,,,,14
Human Presence,415,1,Luangwa,14.599358,9.474618,,,,,,14
Human Presence,416,1,Luangwa,14.598504,9.474654,,,,,,14
Human Presence,417,1,Luangwa,14.595548,9.474694,,,,,,14
Human Presence,418,1,Luangwa,14.594242,9.474662,,,,,,14
Human Presence,419,1,Luangwa,14.59164,9.474696,,,,,,14
Human Presence,420,1,Luangwa,14.589811,9.474748,,,,,,14
Human Presence,421,1,Luangwa,14.588575,9.47475,,,,,,14
Human Presence,422,1,Luangwa,14.586275,9.474776,,,,,,14
Human Presence,423,1,Luangwa,14.583213,9.474733,,,,,,14
Human Presence,424,1,Luangwa,14.579914,9.474572,,,,,,14
Human Presence,425,1,Luangwa,14.578204,9.47465,,,,,,14
Human Presence,426,1,Luangwa,14.576543,9.474757,,,,,,14
Human Presence,427,1,Luangwa,14.573733,9.474675,,,,,,14
Human Presence,428,1,Luangwa,14.572273,9.474692,,,,,,14
Human Presence,429,1,Luangwa,14.568445,9.474812,,,,,,14
Human Presence,430,1,Luangwa,14.566752,9.474749,,,,,,14
Human Presence,431,1,Luangwa,14.564334,9.474702,,,,,,14
Human Presence,432,1,Luangwa,14.563145,9.474709,,,,,,14
Human Presence,433,1,Luangwa,14.559811,9.474707,,,,,,14
Human Presence,434,1,Luangwa,14.558744,9.4747,,,,,,14
Human Presence,435,1,Luangwa,14.553492,9.48044,,,,,,14
Human Presence,436,1,Luangwa,14.556696,9.480762,,,,,,14
Human Presence,437,1,Luangwa,14.559218,9.480531,,,,,,14
Human Presence,438,1,Luangwa,14.560242,9.480503,,,,,,14
Human Presence,439,1,Luangwa,14.563089,9.480568,,,,,,14
Human Presence,440,1,Luangwa,14.567146,9.480675,,,,,,14
Human Presence,441,1,Luangwa,14.568633,9.480634,,,,,,14
Human Presence,442,1,Luangwa,14.570527,9.480609,,,,,,14
Human Presence,443,1,Luangwa,14.575327,9.48071,,,,,,14
Human Presence,444,1,Luangwa,14.577017,9.480637,,,,,,14
Human Presence,445,1,Luangwa,14.579125,9.480608,,,,,,14
Human Presence,446,1,Luangwa,14.581803,9.480632,,,,,,14
Human Presence,447,1,Luangwa,14.583455,9.48063,,,,,,14
Human Presence,448,1,Luangwa,14.585693,9.480589,,,,,,14
Human Presence,449,1,Luangwa,14.592701,9.480648,,,,,,14
Human Presence,450,1,Luangwa,14.59712,9.480587,,,,,,14
Human Presence,451,1,Luangwa,14.598234,9.480551,,,,,,14
Human Presence,452,1,Luangwa,14.601547,9.480619,,,,,,14
Human Presence,453,1,Luangwa,14.603361,9.480666,,,,,,14
Human Presence,454,1,Luangwa,14.605111,9.480703,,,,,,14
Human Presence,455,1,Luangwa,14.611956,9.480474,,,,,,14
Human Presence,456,1,Luangwa,14.613142,9.480359,,,,,,14
Human Presence,457,1,Luangwa,14.611131,9.486978,,,,,,14
Human Presence,458,1,Luangwa,14.607488,9.487002,,,,,,14
Human Presence,459,1,Luangwa,14.604593,9.487171,,,,,,14
Human Presence,460,1,Luangwa,14.598146,9.486652,,,,,,14
Human Presence,461,1,Luangwa,14.59733,9.486623,,,,,,14
Human Presence,462,1,Luangwa,14.596328,9.486603,,,,,,14
Human Presence,463,1,Luangwa,14.590483,9.486596,,,,,,14
Human Presence,464,1,Luangwa,14.58863,9.486629,,,,,,14
Human Presence,465,1,Luangwa,14.587654,9.486674,,,,,,14
Human Presence,466,1,Luangwa,14.583241,9.486701,,,,,,14
Human Presence,467,1,Luangwa,14.577817,9.486665,,,,,,14
Human Presence,468,1,Luangwa,14.576063,9.486655,,,,,,14
Human Presence,469,1,Luangwa,14.573186,9.486642,,,,,,14
Human Presence,470,1,Luangwa,14.572856,9.486636,,,,,,14
Human Presence,471,1,Luangwa,14.571947,9.486626,,,,,,14
Human Presence,472,1,Luangwa,14.570037,9.486652,,,,,,14
Human Presence,473,1,Luangwa,14.56716,9.486652,,,,,,14
Human Presence,474,1,Luangwa,14.564593,9.486648,,,,,,14
Human Presence,475,1,Luangwa,14.562238,9.486688,,,,,,14
Human Presence,476,1,Luangwa,14.559575,9.486652,,,,,,14
Human Presence,477,1,Luangwa,14.556795,9.486669,,,,,,14
Human Presence,478,1,Luangwa,14.553867,9.486586,,,,,,14
Human Presence,479,1,Luangwa,14.550821,9.486515,,,,,,14
Human Presence,480,1,Luangwa,14.541811,9.492238,,,,,,14
Human Presence,481,1,Luangwa,14.543035,9.49244,,,,,,14
Human Presence,482,1,Luangwa,14.544178,9.492639,,,,,,14
Human Presence,483,1,Luangwa,14.546237,9.492736,,,,,,14
Human Presence,484,1,Luangwa,14.548911,9.492817,,,,,,14
Human Presence,485,1,Luangwa,14.551605,9.492852,,,,,,14
Human Presence,486,1,Luangwa,14.552865,9.49286,,,,,,14
Human Presence,487,1,Luangwa,14.555788,9.492716,,,,,,14
Human Presence,488,1,Luangwa,14.55659,9.492696,,,,,,14
Human Presence,489,1,Luangwa,14.557466,9.492672,,,,,,14
Human Presence,490,1,Luangwa,14.55919,9.492631,,,,,,14
Human Presence,491,1,Luangwa,14.562822,9.492671,,,,,,14
Human Presence,492,1,Luangwa,14.563707,9.492664,,,,,,14
Human Presence,493,1,Luangwa,14.566719,9.492658,,,,,,14
Human Presence,494,1,Luangwa,14.570553,9.492701,,,,,,14
Human Presence,495,1,Luangwa,14.572308,9.492663,,,,,,14
Human Presence,496,1,Luangwa,14.574075,9.492595,,,,,,14
Human Presence,497,1,Luangwa,14.576651,9.492649,,,,,,14
Human Presence,498,1,Luangwa,14.578085,9.492736,,,,,,14
Human Presence,499,1,Luangwa,14.583641,9.492703,,,,,,14
Human Presence,500,1,Luangwa,14.594636,9.492636,,,,,,14
Human Presence,501,1,Luangwa,14.598756,9.492678,,,,,,14
Human Presence,502,1,Luangwa,14.600031,9.49269,,,,,,14
Human Presence,503,1,Luangwa,14.606632,9.492656,,,,,,14
Human Presence,504,1,Luangwa,14.611225,9.492699,,,,,,14
Human Presence,505,1,Luangwa,14.602589,9.498806,,,,,,14
Human Presence,506,1,Luangwa,14.599155,9.498676,,,,,,14
Human Presence,507,1,Luangwa,14.597136,9.498702,,,,,,14
Human Presence,508,1,Luangwa,14.595205,9.498782,,,,,,14
Human Presence,509,1,Luangwa,14.592925,9.498755,,,,,,14
Human Presence,510,1,Luangwa,14.592043,9.498757,,,,,,14
Human Presence,511,1,Luangwa,14.589487,9.498839,,,,,,14
Human Presence,512,1,Luangwa,14.58779,9.498823,,,,,,14
Human Presence,513,1,Luangwa,14.586607,9.498791,,,,,,14
Human Presence,514,1,Luangwa,14.584147,9.498698,,,,,,14
Human Presence,515,1,Luangwa,14.576359,9.498725,,,,,,14
Human Presence,516,1,Luangwa,14.575224,9.498731,,,,,,14
Human Presence,517,1,Luangwa,14.573447,9.498712,,,,,,14
Human Presence,518,1,Luangwa,14.572521,9.498734,,,,,,14
Human Presence,519,1,Luangwa,14.571823,9.498754,,,,,,14
Human Presence,520,1,Luangwa,14.570801,9.498763,,,,,,14
Human Presence,521,1,Luangwa,14.567653,9.498715,,,,,,14
Human Presence,522,1,Luangwa,14.562292,9.49867,,,,,,14
Human Presence,523,1,Luangwa,14.560907,9.49863,,,,,,14
Human Presence,524,1,Luangwa,14.559326,9.498601,,,,,,14
Human Presence,525,1,Luangwa,14.556098,9.498784,,,,,,14
Human Presence,526,1,Luangwa,14.554901,9.498812,,,,,,14
Human Presence,527,1,Luangwa,14.548051,9.498569,,,,,,14
Human Presence,528,1,Luangwa,14.547053,9.498548,,,,,,14
Human Presence,529,1,Luangwa,14.543224,9.498583,,,,,,14
Human Presence,530,1,Luangwa,14.537306,9.49856,,,,,,14
Human Presence,531,1,Luangwa,14.534969,9.50411,,,,,,14
Human Presence,532,1,Luangwa,14.53681,9.504366,,,,,,14
Human Presence,533,1,Luangwa,14.538827,9.504694,,,,,,14
Human Presence,534,1,Luangwa,14.542943,9.50472,,,,,,14
Human Presence,535,1,Luangwa,14.544773,9.504742,,,,,,14
Human Presence,536,1,Luangwa,14.546133,9.504734,,,,,,14
Human Presence,537,1,Luangwa,14.550712,9.504659,,,,,,14
Human Presence,538,1,Luangwa,14.554719,9.504798,,,,,,14
Human Presence,539,1,Luangwa,14.556382,9.50478,,,,,,14
Human Presence,540,1,Luangwa,14.558421,9.504747,,,,,,14
Human Presence,541,1,Luangwa,14.562591,9.504713,,,,,,14
Human Presence,542,1,Luangwa,14.567147,9.504564,,,,,,14
Human Presence,543,1,Luangwa,14.568489,9.50457,,,,,,14
Human Presence,544,1,Luangwa,14.569991,9.504597,,,,,,14
Human Presence,545,1,Luangwa,14.573589,9.504648,,,,,,14
Human Presence,546,1,Luangwa,14.583048,9.504646,,,,,,14
Human Presence,547,1,Luangwa,14.584223,9.504656,,,,,,14
Human Presence,548,1,Luangwa,14.587751,9.504708,,,,,,14
Human Presence,549,1,Luangwa,14.588619,9.504707,,,,,,14
Human Presence,550,1,Luangwa,14.591184,9.504676,,,,,,14
Human Presence,551,1,Luangwa,14.593104,9.504655,,,,,,14
Human Presence,552,1,Luangwa,14.594083,9.504652,,,,,,14
Human Presence,553,1,Luangwa,14.599703,9.504684,,,,,,14
Human Presence,554,1,Luangwa,14.605686,9.504689,,,,,,14
Human Presence,555,1,Luangwa,14.606815,9.504718,,,,,,14
Human Presence,556,1,Luangwa,14.601433,9.510583,,,,,,14
Human Presence,557,1,Luangwa,14.597801,9.510582,,,,,,14
Human Presence,558,1,Luangwa,14.594481,9.510634,,,,,,14
Human Presence,559,1,Luangwa,14.59356,9.510635,,,,,,14
Human Presence,560,1,Luangwa,14.589229,9.510685,,,,,,14
Human Presence,561,1,Luangwa,14.587956,9.510701,,,,,,14
Human Presence,562,1,Luangwa,14.579263,9.510815,,,,,,14
Human Presence,563,1,Luangwa,14.575318,9.510603,,,,,,14
Human Presence,564,1,Luangwa,14.574201,9.510596,,,,,,14
Human Presence,565,1,Luangwa,14.569144,9.510645,,,,,,14
Human Presence,566,1,Luangwa,14.56364,9.510716,,,,,,14
Human Presence,567,1,Luangwa,14.562017,9.510696,,,,,,14
Human Presence,568,1,Luangwa,14.558982,9.510702,,,,,,14
Human Presence,569,1,Luangwa,14.55522,9.510642,,,,,,14
Human Presence,570,1,Luangwa,14.551719,9.510667,,,,,,14
Human Presence,571,1,Luangwa,14.548826,9.510674,,,,,,14
Human Presence,572,1,Luangwa,14.547381,9.510727,,,,,,14
Human Presence,573,1,Luangwa,14.546269,9.510747,,,,,,14
Human Presence,574,1,Luangwa,14.544621,9.510729,,,,,,14
Human Presence,575,1,Luangwa,14.541816,9.510694,,,,,,14
Human Presence,576,1,Luangwa,14.537431,9.510716,,,,,,14
Human Presence,577,1,Luangwa,14.536463,9.510719,,,,,,14
Human Presence,578,1,Luangwa,14.534227,9.510699,,,,,,14
Human Presence,579,1,Luangwa,14.530422,9.510628,,,,,,14
Human Presence,580,1,Luangwa,14.529579,9.516405,,,,,,14
Human Presence,581,1,Luangwa,14.530959,9.516366,,,,,,14
Human Presence,582,1,Luangwa,14.532019,9.516461,,,,,,14
Human Presence,583,1,Luangwa,14.533405,9.516586,,,,,,14
Human Presence,584,1,Luangwa,14.535767,9.516648,,,,,,14
Human Presence,585,1,Luangwa,14.54067,9.516733,,,,,,14
Human Presence,586,1,Luangwa,14.542192,9.516722,,,,,,14
Human Presence,587,1,Luangwa,14.544917,9.516638,,,,,,14
Human Presence,588,1,Luangwa,14.551818,9.516726,,,,,,14
Human Presence,589,1,Luangwa,14.553196,9.51669,,,,,,14
Human Presence,590,1,Luangwa,14.554955,9.516716,,,,,,14
Human Presence,591,1,Luangwa,14.557056,9.51673,,,,,,14
Human Presence,592,1,Luangwa,14.559201,9.516718,,,,,,14
Human Presence,593,1,Luangwa,14.560324,9.516722,,,,,,14
Human Presence,594,1,Luangwa,14.56323,9.516771,,,,,,14
Human Presence,595,1,Luangwa,14.564935,9.516747,,,,,,14
Human Presence,596,1,Luangwa,14.566371,9.516727,,,,,,14
Human Presence,597,1,Luangwa,14.570112,9.516706,,,,,,14
Human Presence,598,1,Luangwa,14.571685,9.51671,,,,,,14
Human Presence,599,1,Luangwa,14.578869,9.516727,,,,,,14
Human Presence,600,1,Luangwa,14.579657,9.516715,,,,,,14
Human Presence,601,1,Luangwa,14.583092,9.516679,,,,,,14
Human Presence,602,1,Luangwa,14.590974,9.516599,,,,,,14
Human Presence,603,1,Luangwa,14.594762,9.516647,,,,,,14
Human Presence,604,1,Luangwa,14.596619,9.516646,,,,,,14
Human Presence,605,1,Luangwa,14.599235,9.516661,,,,,,14
Human Presence,606,1,Luangwa,14.600203,9.51668,,,,,,14
Human Presence,607,1,Luangwa,14.609113,9.516696,,,,,,14
Human Presence,608,1,Luangwa,14.611231,9.516749,,,,,,14
Human Presence,609,1,Luangwa,14.612889,9.516741,,,,,,14
Human Presence,610,1,Luangwa,14.619192,9.51665,,,,,,14
Human Presence,611,1,Luangwa,14.607172,9.522771,,,,,,14
Human Presence,612,1,Luangwa,14.602971,9.522613,,,,,,14
Human Presence,613,1,Luangwa,14.601694,9.522625,,,,,,14
Human Presence,614,1,Luangwa,14.598633,9.522679,,,,,,14
Human Presence,615,1,Luangwa,14.596274,9.52272,,,,,,14
Human Presence,616,1,Luangwa,14.592802,9.522694,,,,,,14
Human Presence,617,1,Luangwa,14.590941,9.522641,,,,,,14
Human Presence,618,1,Luangwa,14.58789,9.522701,,,,,,14
Human Presence,619,1,Luangwa,14.586286,9.522745,,,,,,14
Human Presence,620,1,Luangwa,14.58409,9.522769,,,,,,14
Human Presence,621,1,Luangwa,14.58088,9.522773,,,,,,14
Human Presence,622,1,Luangwa,14.579805,9.522757,,,,,,14
Human Presence,623,1,Luangwa,14.575622,9.522718,,,,,,14
Human Presence,624,1,Luangwa,14.574639,9.522696,,,,,,14
Human Presence,625,1,Luangwa,14.568749,9.52271,,,,,,14
Human Presence,626,1,Luangwa,14.56725,9.522725,,,,,,14
Human Presence,627,1,Luangwa,14.565992,9.52273,,,,,,14
Human Presence,628,1,Luangwa,14.563602,9.522727,,,,,,14
Human Presence,629,1,Luangwa,14.562614,9.522718,,,,,,14
Human Presence,630,1,Luangwa,14.559671,9.52272,,,,,,14
Human Presence,631,1,Luangwa,14.557232,9.522739,,,,,,14
Human Presence,632,1,Luangwa,14.556178,9.522768,,,,,,14
Human Presence,633,1,Luangwa,14.553862,9.522722,,,,,,14
Human Presence,634,1,Luangwa,14.552592,9.522632,,,,,,14
Human Presence,635,1,Luangwa,14.548972,9.522645,,,,,,14
Human Presence,636,1,Luangwa,14.547393,9.522664,,,,,,14
Human Presence,637,1,Luangwa,14.546389,9.522677,,,,,,14
Human Presence,638,1,Luangwa,14.545707,9.52269,,,,,,14
Human Presence,639,1,Luangwa,14.545707,9.52269,,,,,,14
Human Presence,640,1,Luangwa,14.538443,9.522731,,,,,,14
Human Presence,641,1,Luangwa,14.537053,9.522751,,,,,,14
Human Presence,642,1,Luangwa,14.535651,9.522693,,,,,,14
Human Presence,643,1,Luangwa,14.533134,9.522641,,,,,,14
Human Presence,644,1,Luangwa,14.532374,9.522668,,,,,,14
Human Presence,645,1,Luangwa,14.531445,9.522697,,,,,,14
Human Presence,646,1,Luangwa,14.529995,9.522726,,,,,,14
Human Presence,647,1,Luangwa,14.523523,9.522653,,,,,,14
Human Presence,648,1,Luangwa,14.520187,9.528932,,,,,,14
Human Presence,649,1,Luangwa,14.522567,9.528826,,,,,,14
Human Presence,650,1,Luangwa,14.524294,9.528667,,,,,,14
Human Presence,651,1,Luangwa,14.526378,9.528641,,,,,,14
Human Presence,652,1,Luangwa,14.527483,9.528677,,,,,,14
Human Presence,653,1,Luangwa,14.530513,9.528682,,,,,,14
Human Presence,654,1,Luangwa,14.533662,9.528663,,,,,,14
Human Presence,655,1,Luangwa,14.53753,9.528642,,,,,,14
Human Presence,656,1,Luangwa,14.538338,9.528658,,,,,,14
Human Presence,657,1,Luangwa,14.539967,9.528696,,,,,,14
Human Presence,658,1,Luangwa,14.541695,9.528691,,,,,,14
Human Presence,659,1,Luangwa,14.543525,9.52868,,,,,,14
Human Presence,660,1,Luangwa,14.548305,9.528774,,,,,,14
Human Presence,661,1,Luangwa,14.5523,9.528725,,,,,,14
Human Presence,662,1,Luangwa,14.554398,9.528734,,,,,,14
Human Presence,663,1,Luangwa,14.561478,9.528627,,,,,,14
Human Presence,664,1,Luangwa,14.566058,9.528663,,,,,,14
Human Presence,665,1,Luangwa,14.567223,9.528676,,,,,,14
Human Presence,666,1,Luangwa,14.573222,9.528763,,,,,,14
Human Presence,667,1,Luangwa,14.574125,9.528726,,,,,,14
Human Presence,668,1,Luangwa,14.575657,9.528682,,,,,,14
Human Presence,669,1,Luangwa,14.5763,9.528671,,,,,,14
Human Presence,670,1,Luangwa,14.577926,9.52865,,,,,,14
Human Presence,671,1,Luangwa,14.57984,9.528635,,,,,,14
Human Presence,672,1,Luangwa,14.584018,9.528537,,,,,,14
Human Presence,673,1,Luangwa,14.590243,9.528738,,,,,,14
Human Presence,674,1,Luangwa,14.59507,9.528531,,,,,,14
Human Presence,675,1,Luangwa,14.596528,9.528513,,,,,,14
Human Presence,676,1,Luangwa,14.601909,9.528743,,,,,,14
Human Presence,677,1,Luangwa,14.604288,9.528768,,,,,,14
Human Presence,678,1,Luangwa,14.61497,9.528676,,,,,,14
Human Presence,679,1,Luangwa,14.599994,9.534889,,,,,,14
Human Presence,680,1,Luangwa,14.59639,9.53496,,,,,,14
Human Presence,681,1,Luangwa,14.591989,9.534949,,,,,,14
Human Presence,682,1,Luangwa,14.582403,9.534991,,,,,,14
Human Presence,683,1,Luangwa,14.579108,9.53505,,,,,,14
Human Presence,684,1,Luangwa,14.577791,9.53505,,,,,,14
Human Presence,685,1,Luangwa,14.574144,9.534989,,,,,,14
Human Presence,686,1,Luangwa,14.572583,9.534998,,,,,,14
Human Presence,687,1,Luangwa,14.567216,9.535076,,,,,,14
Human Presence,688,1,Luangwa,14.566325,9.535096,,,,,,14
Human Presence,689,1,Luangwa,14.563545,9.535151,,,,,,14
Human Presence,690,1,Luangwa,14.561056,9.535125,,,,,,14
Human Presence,691,1,Luangwa,14.560127,9.535112,,,,,,14
Human Presence,692,1,Luangwa,14.555738,9.535037,,,,,,14
Human Presence,693,1,Luangwa,14.55276,9.535006,,,,,,14
Human Presence,694,1,Luangwa,14.548572,9.534867,,,,,,14
Human Presence,695,1,Luangwa,14.546233,9.534863,,,,,,14
Human Presence,696,1,Luangwa,14.5437,9.534879,,,,,,14
Human Presence,697,1,Luangwa,14.540282,9.534727,,,,,,14
Human Presence,698,1,Luangwa,14.539557,9.534683,,,,,,14
Human Presence,699,1,Luangwa,14.535952,9.534655,,,,,,14
Human Presence,700,1,Luangwa,14.534825,9.534682,,,,,,14
Human Presence,701,1,Luangwa,14.533138,9.534698,,,,,,14
Human Presence,702,1,Luangwa,14.53208,9.534701,,,,,,14
Human Presence,703,1,Luangwa,14.530255,9.534684,,,,,,14
Human Presence,704,1,Luangwa,14.522627,9.534673,,,,,,14
Human Presence,705,1,Luangwa,14.517969,9.534732,,,,,,14
Human Presence,706,1,Luangwa,14.51522,9.534652,,,,,,14
Human Presence,707,1,Luangwa,14.513899,9.534632,,,,,,14
Human Presence,708,1,Luangwa,14.512357,9.534623,,,,,,14
Human Presence,709,1,Luangwa,14.501531,9.540347,,,,,,14
Human Presence,710,1,Luangwa,14.503952,9.540686,,,,,,14
Human Presence,711,1,Luangwa,14.505712,9.540791,,,,,,14
Human Presence,712,1,Luangwa,14.510342,9.540592,,,,,,14
Human Presence,713,1,Luangwa,14.511504,9.540597,,,,,,14
Human Presence,714,1,Luangwa,14.512576,9.540611,,,,,,14
Human Presence,715,1,Luangwa,14.515557,9.540723,,,,,,14
Human Presence,716,1,Luangwa,14.516499,9.540743,,,,,,14
Human Presence,717,1,Luangwa,14.51884,9.54072,,,,,,14
Human Presence,718,1,Luangwa,14.522624,9.540666,,,,,,14
Human Presence,719,1,Luangwa,14.526192,9.540714,,,,,,14
Human Presence,720,1,Luangwa,14.52712,9.540735,,,,,,14
Human Presence,721,1,Luangwa,14.537143,9.54065,,,,,,14
Human Presence,722,1,Luangwa,14.538324,9.54066,,,,,,14
Human Presence,723,1,Luangwa,14.540411,9.54065,,,,,,14
Human Presence,724,1,Luangwa,14.55,9.540622,,,,,,14
Human Presence,725,1,Luangwa,14.55304,9.540675,,,,,,14
Human Presence,726,1,Luangwa,14.556768,9.540639,,,,,,14
Human Presence,727,1,Luangwa,14.558021,9.540645,,,,,,14
Human Presence,728,1,Luangwa,14.560149,9.540664,,,,,,14
Human Presence,729,1,Luangwa,14.561361,9.540653,,,,,,14
Human Presence,730,1,Luangwa,14.564565,9.540648,,,,,,14
Human Presence,731,1,Luangwa,14.565754,9.54066,,,,,,14
Human Presence,732,1,Luangwa,14.569168,9.540681,,,,,,14
Human Presence,733,1,Luangwa,14.570271,9.540664,,,,,,14
Human Presence,734,1,Luangwa,14.576005,9.540637,,,,,,14
Human Presence,735,1,Luangwa,14.586469,9.5407,,,,,,14
Human Presence,736,1,Luangwa,14.593291,9.540575,,,,,,14
Human Presence,737,1,Luangwa,14.597999,9.540622,,,,,,14
Human Presence,738,1,Luangwa,14.608303,9.540635,,,,,,14
Human Presence,739,1,Luangwa,14.612569,9.540645,,,,,,14
Human Presence,740,1,Luangwa,14.614547,9.540639,,,,,,14
Human Presence,741,1,Luangwa,14.613869,9.546496,,,,,,14
Human Presence,742,1,Luangwa,14.61138,9.546603,,,,,,14
Human Presence,743,1,Luangwa,14.608663,9.546709,,,,,,14
Human Presence,744,1,Luangwa,14.606598,9.546618,,,,,,14
Human Presence,745,1,Luangwa,14.602772,9.546672,,,,,,14
Human Presence,746,1,Luangwa,14.596366,9.546635,,,,,,14
Human Presence,747,1,Luangwa,14.59162,9.546653,,,,,,14
Human Presence,748,1,Luangwa,14.584851,9.546579,,,,,,14
Human Presence,749,1,Luangwa,14.582206,9.546722,,,,,,14
Human Presence,750,1,Luangwa,14.579863,9.546784,,,,,,14
Human Presence,751,1,Luangwa,14.57761,9.546836,,,,,,14
Human Presence,752,1,Luangwa,14.57332,9.546834,,,,,,14
Human Presence,753,1,Luangwa,14.568931,9.546767,,,,,,14
Human Presence,754,1,Luangwa,14.56814,9.546761,,,,,,14
Human Presence,755,1,Luangwa,14.563639,9.546736,,,,,,14
Human Presence,756,1,Luangwa,14.560041,9.546794,,,,,,14
Human Presence,757,1,Luangwa,14.55765,9.546741,,,,,,14
Human Presence,758,1,Luangwa,14.556412,9.546688,,,,,,14
Human Presence,759,1,Luangwa,14.555604,9.546675,,,,,,14
Human Presence,760,1,Luangwa,14.55197,9.546701,,,,,,14
Human Presence,761,1,Luangwa,14.551285,9.54669,,,,,,14
Human Presence,762,1,Luangwa,14.546329,9.546708,,,,,,14
Human Presence,763,1,Luangwa,14.543392,9.546679,,,,,,14
Human Presence,764,1,Luangwa,14.542551,9.546612,,,,,,14
Human Presence,765,1,Luangwa,14.537806,9.546712,,,,,,14
Human Presence,766,1,Luangwa,14.536086,9.5467,,,,,,14
Human Presence,767,1,Luangwa,14.531854,9.546699,,,,,,14
Human Presence,768,1,Luangwa,14.530996,9.54667,,,,,,14
Human Presence,769,1,Luangwa,14.528113,9.546706,,,,,,14
Human Presence,770,1,Luangwa,14.527286,9.546707,,,,,,14
Human Presence,771,1,Luangwa,14.523867,9.546651,,,,,,14
Human Presence,772,1,Luangwa,14.520752,9.546724,,,,,,14
Human Presence,773,1,Luangwa,14.518894,9.546648,,,,,,14
Human Presence,774,1,Luangwa,14.513191,9.546694,,,,,,14
Human Presence,775,1,Luangwa,14.512374,9.546695,,,,,,14
Human Presence,776,1,Luangwa,14.50979,9.546665,,,,,,14
Human Presence,777,1,Luangwa,14.508309,9.546692,,,,,,14
Human Presence,778,1,Luangwa,14.49887,9.546667,,,,,,14
Human Presence,779,1,Luangwa,14.49683,9.546636,,,,,,14
Human Presence,780,1,Luangwa,14.49518,9.54661,,,,,,14
Human Presence,781,1,Luangwa,14.491721,9.546644,,,,,,14
Human Presence,782,1,Luangwa,14.490458,9.55246,,,,,,14
Human Presence,783,1,Luangwa,14.491367,9.552446,,,,,,14
Human Presence,784,1,Luangwa,14.501074,9.552684,,,,,,14
Human Presence,785,1,Luangwa,14.51176,9.552752,,,,,,14
Human Presence,786,1,Luangwa,14.512685,9.552714,,,,,,14
Human Presence,787,1,Luangwa,14.516077,9.552676,,,,,,14
Human Presence,788,1,Luangwa,14.517005,9.552687,,,,,,14
Human Presence,789,1,Luangwa,14.517946,9.552706,,,,,,14
Human Presence,790,1,Luangwa,14.521237,9.552765,,,,,,14
Human Presence,791,1,Luangwa,14.525297,9.552596,,,,,,14
Human Presence,792,1,Luangwa,14.531233,9.552811,,,,,,14
Human Presence,793,1,Luangwa,14.537908,9.552588,,,,,,14
Human Presence,794,1,Luangwa,14.540151,9.552584,,,,,,14
Human Presence,795,1,Luangwa,14.542149,9.552644,,,,,,14
Human Presence,796,1,Luangwa,14.545015,9.552697,,,,,,14
Human Presence,797,1,Luangwa,14.548787,9.552787,,,,,,14
Human Presence,798,1,Luangwa,14.554587,9.552658,,,,,,14
Human Presence,799,1,Luangwa,14.555452,9.552637,,,,,,14
Human Presence,800,1,Luangwa,14.556463,9.552616,,,,,,14
Human Presence,801,1,Luangwa,14.557277,9.552602,,,,,,14
Human Presence,802,1,Luangwa,14.560648,9.552578,,,,,,14
Human Presence,803,1,Luangwa,14.56194,9.552648,,,,,,14
Human Presence,804,1,Luangwa,14.567756,9.552612,,,,,,14
Human Presence,805,1,Luangwa,14.572898,9.552593,,,,,,14
